,h_id,r_id,t_id,predicted_head,similar_triples
177,16545,1,14634,True,0
178,4313,1,3457,True,0
179,1482,0,13752,True,0
180,28721,1,22741,True,0
181,3761,0,8987,True,0
182,7280,1,26118,True,0
183,38386,0,1904,True,0
184,38875,0,2318,True,0
185,6607,1,11157,True,0
186,637,6,40404,True,0
187,5767,4,21704,True,0
188,3432,4,7926,True,0
189,3509,0,3407,True,0
190,35086,0,1929,True,0
191,24287,1,17938,True,0
192,9673,1,8487,True,0
193,3814,1,3548,True,0
194,23744,0,296,True,0
195,36798,0,51,True,0
196,20051,1,20050,True,0
197,20861,1,5558,True,0
198,26868,0,6233,True,0
199,37434,0,917,True,0
200,20402,0,16155,True,0
201,30004,0,2482,True,0
202,39024,0,29467,True,0
203,36561,5,129,True,0
204,406,1,1287,True,0
205,18612,4,33576,True,0
206,5940,0,532,True,0
207,40771,0,10613,True,0
208,29184,1,22723,True,0
209,6386,0,26454,True,0
210,3277,1,37105,True,0
211,31630,0,33081,True,0
212,9757,0,608,True,0
213,1354,1,1353,True,0
214,4940,6,40772,True,0
215,24366,1,7539,True,0
216,9683,6,40773,True,0
217,33864,0,13576,True,0
218,28351,1,685,True,0
219,8053,1,32295,True,0
220,8643,0,1819,True,0
221,27467,0,31416,True,0
222,464,1,3675,True,0
223,26224,0,2318,True,0
224,4006,1,7203,True,0
225,1307,1,11050,True,0
226,10097,6,15251,True,0
227,23083,0,26718,True,0
228,21673,0,26120,True,0
229,24650,0,27939,True,0
230,38457,1,9568,True,0
231,27178,0,2497,True,0
232,5305,1,1,True,0
233,12784,4,1630,True,0
234,25315,1,20655,True,0
235,931,0,2275,True,0
236,14758,0,9787,True,0
237,36898,0,1686,True,0
238,40774,0,16369,True,0
239,17226,1,10110,True,0
240,27870,2,2023,True,0
241,16554,1,29212,True,0
242,36825,0,20796,True,0
243,5335,5,9988,True,0
244,1864,4,9221,True,0
245,12378,1,3604,True,0
246,9895,1,13428,True,0
247,15667,1,15666,True,0
248,2507,3,4435,True,0
249,20071,4,20803,True,0
250,20849,1,14778,True,0
251,13053,1,24622,True,0
252,19366,0,20234,True,0
253,35882,2,2524,True,0
254,8199,0,15331,True,0
255,19502,1,12706,True,0
256,11732,1,7659,True,0
257,12815,4,27688,True,0
258,26871,0,2084,True,0
259,4955,6,15531,True,0
260,8178,1,11153,True,0
261,2181,6,20785,True,0
262,23792,0,30977,True,0
263,4102,4,38587,True,0
264,40775,0,35896,True,0
265,6696,1,21296,True,0
266,3303,0,10707,True,0
267,17408,0,4099,True,0
268,23226,0,34449,True,0
269,4136,1,4135,True,0
270,39465,0,16668,True,0
271,16257,0,23562,True,0
272,4227,6,32367,True,0
273,11490,2,2023,True,0
274,16679,1,16678,True,0
275,1122,9,23212,True,0
276,1678,7,18000,True,0
277,7532,1,7531,True,0
278,29273,1,14570,True,0
279,5949,0,3779,True,0
280,23795,2,2580,True,0
281,15250,5,2644,True,0
282,4951,1,5069,True,0
283,7948,1,8993,True,0
284,3755,1,18943,True,0
285,25065,0,4789,True,0
286,17857,1,11523,True,0
287,36099,1,14931,True,0
288,6924,4,37669,True,0
289,30696,4,40310,True,0
290,5259,0,9217,True,0
291,20159,4,23395,True,0
292,3882,4,10151,True,0
293,8811,0,2340,True,0
294,19066,6,13595,True,0
295,2887,0,2938,True,0
296,25015,4,28828,True,0
297,3850,0,160,True,0
298,30234,0,2731,True,0
299,46,0,14274,True,0
300,14834,1,5110,True,0
301,29358,0,2687,True,0
302,33543,0,40596,True,0
303,172,4,7119,True,0
304,17939,1,17938,True,0
305,21326,1,23555,True,0
306,21406,0,608,True,0
307,2173,6,38083,True,0
308,31958,5,914,True,0
309,33947,4,39713,True,0
310,18377,3,4166,True,0
311,34858,0,18783,True,0
312,3968,1,5813,True,0
313,36714,0,38851,True,0
314,30857,0,30511,True,0
315,1365,1,15439,True,0
316,39987,0,81,True,0
317,5785,0,26217,True,0
318,16634,0,9747,True,0
319,36078,1,7833,True,0
320,32975,0,9558,True,0
321,22353,1,15922,True,0
322,1604,1,6991,True,0
323,2547,1,14925,True,0
324,14212,0,14737,True,0
325,4130,0,3621,True,0
326,10319,4,33522,True,0
327,27683,1,39142,True,0
328,16503,1,110,True,0
329,40776,0,5310,True,0
330,1913,6,25274,True,0
331,33711,5,19257,True,0
332,32197,1,22383,True,0
333,23062,1,12031,True,0
334,26578,0,239,True,0
335,2069,1,15760,True,0
336,40777,0,608,True,0
337,33594,2,121,True,0
338,22182,1,3014,True,0
339,8080,4,23312,True,0
340,31096,1,15639,True,0
341,36945,0,296,True,0
342,13398,0,71,True,0
343,20939,0,2215,True,0
344,7946,1,1765,True,0
345,1947,0,1249,True,0
346,22728,1,16506,True,0
347,3254,0,2886,True,0
348,18890,4,28071,True,0
349,24803,4,28831,True,0
350,12939,1,23279,True,0
351,13702,1,12070,True,0
352,27600,0,7589,True,0
353,15497,1,2938,True,0
354,24117,1,1225,True,0
355,1110,0,20337,True,0
356,354,4,36395,True,0
357,24159,0,12803,True,0
358,26948,2,3620,True,0
359,37272,0,7800,True,0
360,23037,4,3762,True,0
361,33783,2,1326,True,0
362,26315,0,19366,True,0
363,18160,0,1200,True,0
364,23552,1,10327,True,0
365,40037,0,19153,True,0
366,7751,0,3712,True,0
367,26351,6,25426,True,0
368,6974,6,17672,True,0
369,19506,1,15393,True,0
370,32325,0,17590,True,0
371,40778,2,26169,True,0
372,36197,4,29170,True,0
373,8023,1,21296,True,0
374,1264,1,22448,True,0
375,40779,2,1646,True,0
376,40780,0,379,True,0
377,14490,1,12757,True,0
378,34243,0,1244,True,0
379,40781,0,4921,True,0
380,9372,1,1508,True,0
381,2261,4,18565,True,0
382,40782,2,1646,True,0
383,5771,4,39949,True,0
384,28826,1,3712,True,0
385,13951,1,3521,True,0
386,18299,1,274,True,0
387,15954,1,34113,True,0
388,33081,0,3606,True,0
389,17141,0,21055,True,0
390,13878,1,26428,True,0
391,35918,0,391,True,0
392,39002,1,39001,True,0
393,6286,1,7865,True,0
394,4532,1,26446,True,0
395,11891,5,16320,True,0
396,13955,1,11289,True,0
397,1592,1,17240,True,0
398,15523,0,2604,True,0
399,12623,1,6107,True,0
400,22297,1,8322,True,0
401,28595,0,608,True,0
402,13968,1,7803,True,0
403,4547,1,21674,True,0
404,7982,1,20572,True,0
405,31376,2,743,True,0
406,39780,0,2807,True,0
407,28371,2,121,True,0
408,15011,0,1542,True,0
409,10421,1,10420,True,0
410,26009,0,265,True,0
411,11480,2,1534,True,0
412,40783,0,4407,True,0
413,8464,1,8424,True,0
414,23763,1,3300,True,0
415,24479,1,23586,True,0
416,28656,0,21,True,0
417,6493,0,3567,True,0
418,21912,0,22347,True,0
419,24178,1,9908,True,0
420,22121,0,351,True,0
421,25316,1,746,True,0
422,3063,1,4791,True,0
423,36889,0,883,True,0
424,25017,9,18392,True,0
425,40784,0,14144,True,0
426,3408,6,8243,True,0
427,10233,4,38705,True,0
428,36048,6,18704,True,0
429,1962,1,1961,True,0
430,11585,3,21329,True,0
431,32391,1,11972,True,0
432,31739,4,18679,True,0
433,40785,0,608,True,0
434,26785,1,7703,True,0
435,20520,1,6788,True,0
436,14834,1,8390,True,0
437,11565,1,12441,True,0
438,19922,0,8858,True,0
439,15795,6,39521,True,0
440,18943,1,30961,True,0
441,840,8,19493,True,0
442,26662,0,7523,True,0
443,26756,0,9311,True,0
444,12636,1,24788,True,0
445,20784,1,387,True,0
446,25514,2,121,True,0
447,12153,3,19756,True,0
448,13239,0,284,True,0
449,26984,1,38840,True,0
450,9435,1,13227,True,0
451,23798,1,23297,True,0
452,4425,0,9880,True,0
453,17011,3,17169,True,0
454,20341,2,121,True,0
455,7442,1,23836,True,0
456,17432,1,30826,True,0
457,11988,4,31236,True,0
458,10121,0,248,True,0
459,1444,0,9048,True,0
460,785,8,6770,True,0
461,6375,1,8324,True,0
462,37317,0,6230,True,0
463,4385,0,4940,True,0
464,10713,4,2207,True,0
465,40786,0,1672,True,0
466,28472,5,10737,True,0
467,21537,0,1027,True,0
468,1118,5,172,True,0
469,39579,4,25695,True,0
470,12699,0,2137,True,0
471,27906,0,19986,True,0
472,30297,1,3771,True,0
473,39950,0,2362,True,0
474,16469,0,178,True,0
475,31063,0,2110,True,0
476,7272,1,33016,True,0
477,39272,0,12035,True,0
478,11022,6,27914,True,0
479,40787,0,5243,True,0
480,18271,0,3443,True,0
481,40788,2,593,True,0
482,40548,0,16045,True,0
483,20767,0,239,True,0
484,758,1,10360,True,0
485,34053,2,121,True,0
486,3223,0,3161,True,0
487,5881,1,18355,True,0
488,38969,0,16196,True,0
489,29347,0,1461,True,0
490,1650,1,16394,True,0
491,9952,1,37466,True,0
492,2245,0,2918,True,0
493,32727,1,24872,True,0
494,39701,0,5987,True,0
495,15176,1,18854,True,0
496,24327,0,3027,True,0
497,23190,1,13002,True,0
498,5729,1,20226,True,0
499,8274,1,8999,True,0
500,8511,1,31347,True,0
501,21811,0,278,True,0
502,511,0,15897,True,0
503,15736,0,1677,True,0
504,29445,1,1550,True,0
505,18936,4,39578,True,0
506,34932,2,14540,True,0
507,647,1,6311,True,0
508,33210,6,17250,True,0
509,9637,5,1981,True,0
510,11643,3,3908,True,0
511,30998,1,7774,True,0
512,16669,2,916,True,0
513,7495,0,883,True,0
514,21737,0,2589,True,0
515,3167,1,6502,True,0
516,32383,0,427,True,0
517,25046,2,121,True,0
518,16023,0,4958,True,0
519,5777,4,4318,True,0
520,19086,6,12484,True,0
521,12201,4,22304,True,0
522,10786,1,14577,True,0
523,20175,0,7143,True,0
524,1205,1,23424,True,0
525,34239,0,239,True,0
526,35226,0,37189,True,0
527,19169,1,25362,True,0
528,14940,1,12227,True,0
529,2813,0,3170,True,0
530,35238,1,8601,True,0
531,36661,1,39486,True,0
532,15364,0,4369,True,0
533,17745,5,774,True,0
534,23613,4,28865,True,0
535,6782,5,5167,True,0
536,40789,0,25921,True,0
537,20079,0,4369,True,0
538,18492,6,36549,True,0
539,864,1,14562,True,0
540,4521,1,25708,True,0
541,10559,1,10558,True,0
542,3083,0,26431,True,0
543,5974,0,9758,True,0
544,19,0,29519,True,0
545,38094,4,40790,True,0
546,36200,0,5055,True,0
547,204,1,3048,True,0
548,40791,0,11084,True,0
549,33754,1,5275,True,0
550,32,4,24489,True,0
551,12319,4,14836,True,0
552,27811,2,10916,True,0
553,15792,0,3763,True,0
554,8019,1,30805,True,0
555,35060,0,5892,True,0
556,1678,7,35669,True,0
557,11125,4,10606,True,0
558,25276,1,3926,True,0
559,13830,1,7308,True,0
560,1366,0,29,True,0
561,19987,4,11397,True,0
562,38369,0,51,True,0
563,4506,1,9454,True,0
564,6037,0,39187,True,0
565,2381,2,12273,True,0
566,6513,0,650,True,0
567,21168,1,10097,True,0
568,40792,0,9525,True,0
569,30839,1,10851,True,0
570,21181,5,232,True,0
571,2173,6,18659,True,0
572,38752,0,728,True,0
573,8716,6,31315,True,0
574,24013,1,23715,True,0
575,36734,5,985,True,0
576,12641,0,39,True,0
577,1398,0,19101,True,0
578,13758,1,29291,True,0
579,4555,0,1115,True,0
580,39750,6,18050,True,0
581,11789,1,24319,True,0
582,7072,1,9237,True,0
583,25660,5,4520,True,0
584,38151,0,7155,True,0
585,5768,0,1444,True,0
586,39121,5,172,True,0
587,4453,6,7580,True,0
588,29,1,11186,True,0
589,40793,0,608,True,0
590,35764,0,14617,True,0
591,4608,0,3699,True,0
592,8852,0,7403,True,0
593,193,6,11869,True,0
594,19842,4,22836,True,0
595,21930,1,21045,True,0
596,5745,1,14074,True,0
597,9428,1,8999,True,0
598,26613,1,9037,True,0
599,7396,0,39,True,0
600,24578,3,23111,True,0
601,21061,1,25626,True,0
602,24011,0,12474,True,0
603,13829,1,16710,True,0
604,12211,0,6042,True,0
605,13978,1,2276,True,0
606,29422,2,1136,True,0
607,39294,4,26572,True,0
608,33294,0,3229,True,0
609,6633,7,12050,True,0
610,16200,0,1852,True,0
611,19710,6,10760,True,0
612,32734,1,3419,True,0
613,4779,1,14955,True,0
614,3716,1,1998,True,0
615,2915,1,12159,True,0
616,522,1,21041,True,0
617,31153,0,36722,True,0
618,7592,1,9560,True,0
619,5144,4,4318,True,0
620,2035,1,8589,True,0
621,4666,1,4665,True,0
622,6144,1,19664,True,0
623,28456,2,1773,True,0
624,18213,1,18982,True,0
625,18716,0,37537,True,0
626,6882,9,10563,True,0
627,332,0,1287,True,0
628,40794,0,32275,True,0
629,19296,1,6611,True,0
630,16065,0,36140,True,0
631,32071,1,23898,True,0
632,37285,0,184,True,0
633,1190,6,31657,True,0
634,17492,1,20700,True,0
635,16074,0,18268,True,0
636,14746,1,23603,True,0
637,7078,6,36019,True,0
638,4225,1,11780,True,0
639,754,1,2375,True,0
640,1823,7,36030,True,0
641,6054,0,4123,True,0
642,40735,5,774,True,0
643,3215,0,7911,True,0
644,16802,1,8850,True,0
645,1076,1,1075,True,0
646,18470,1,18469,True,0
647,7673,1,8629,True,0
648,8644,1,14101,True,0
649,493,0,1629,True,0
650,2736,4,33515,True,0
651,40795,0,10090,True,0
652,35179,0,19119,True,0
653,28508,2,3843,True,0
654,25746,0,11870,True,0
655,26637,6,24424,True,0
656,15305,5,2978,True,0
657,14631,0,3275,True,0
658,39736,1,21554,True,0
659,8260,0,7895,True,0
660,36792,1,37816,True,0
661,40796,2,3317,True,0
662,11856,1,2643,True,0
663,8104,1,4274,True,0
664,2736,4,34726,True,0
665,9749,1,13574,True,0
666,40797,0,19420,True,0
667,15231,0,532,True,0
668,24056,0,9777,True,0
669,32748,2,743,True,0
670,12866,6,7036,True,0
671,19409,4,36350,True,0
672,840,6,30428,True,0
673,28857,0,706,True,0
674,8487,1,7998,True,0
675,19163,0,18538,True,0
676,28721,0,15897,True,0
677,6989,0,2604,True,0
678,16614,1,8351,True,0
679,29143,0,278,True,0
680,24052,1,24051,True,0
681,29706,4,499,True,0
682,34810,9,22728,True,0
683,40798,0,38876,True,0
684,26283,6,40443,True,0
685,32794,0,18895,True,0
686,17745,2,1137,True,0
687,26122,4,31544,True,0
688,14588,2,121,True,0
689,17880,1,20417,True,0
690,20434,0,21190,True,0
691,13327,6,22210,True,0
692,40799,0,5636,True,0
693,14768,6,24252,True,0
694,4185,1,13829,True,0
695,33324,0,284,True,0
696,39131,0,284,True,0
697,33742,0,9048,True,0
698,9578,0,473,True,0
699,20196,1,21248,True,0
700,6765,1,27335,True,0
701,12725,1,21889,True,0
702,19754,0,4059,True,0
703,9461,4,12081,True,0
704,8574,0,5381,True,0
705,3408,8,38801,True,0
706,36608,0,123,True,0
707,516,0,292,True,0
708,13283,1,2720,True,0
709,16201,1,16200,True,0
710,21810,4,25015,True,0
711,34387,1,26855,True,0
712,37173,4,10091,True,0
713,19951,0,20010,True,0
714,40800,0,28344,True,0
715,24652,0,26678,True,0
716,26647,1,3407,True,0
717,27632,0,31556,True,0
718,8336,6,2824,True,0
719,14255,1,19144,True,0
720,20014,0,14262,True,0
721,31050,2,121,True,0
722,40801,0,16573,True,0
723,2360,1,4933,True,0
724,40802,0,39415,True,0
725,19986,1,16852,True,0
726,30541,0,22903,True,0
727,20618,1,9942,True,0
728,38150,0,712,True,0
729,7684,1,586,True,0
730,25109,0,7757,True,0
731,12013,0,296,True,0
732,40803,0,5646,True,0
733,35081,1,28378,True,0
734,29649,0,11732,True,0
735,39026,0,29817,True,0
736,13903,6,32368,True,0
737,30745,1,37402,True,0
738,3499,1,20417,True,0
739,10159,1,38458,True,0
740,27696,1,6690,True,0
741,16732,0,10532,True,0
742,6916,0,19429,True,0
743,10276,1,9887,True,0
744,4800,1,9900,True,0
745,17182,1,2190,True,0
746,4461,0,19310,True,0
747,40804,0,1311,True,0
748,20809,4,32820,True,0
749,1046,7,18788,True,0
750,37226,0,11964,True,0
751,10737,6,27038,True,0
752,11632,9,24469,True,0
753,40699,0,12729,True,0
754,586,3,772,True,0
755,40710,0,31312,True,0
756,13887,0,3443,True,0
757,11686,1,5336,True,0
758,28941,0,3716,True,0
759,30852,1,3198,True,0
760,785,8,36761,True,0
761,29243,0,26808,True,0
762,21592,1,22297,True,0
763,21449,0,12858,True,0
764,3233,1,4145,True,0
765,19055,0,772,True,0
766,8310,6,12531,True,0
767,7557,1,7633,True,0
768,17844,0,7120,True,0
769,1269,1,11040,True,0
770,26676,0,8201,True,0
771,28241,1,7436,True,0
772,18458,9,31641,True,0
773,25873,0,2795,True,0
774,38719,2,1326,True,0
775,17430,1,14006,True,0
776,13991,0,6823,True,0
777,19570,1,23428,True,0
778,8288,4,37118,True,0
779,40805,0,33924,True,0
780,29285,2,121,True,0
781,25230,0,6253,True,0
782,12266,4,18612,True,0
783,15292,3,10198,True,0
784,38906,0,1929,True,0
785,39489,0,11666,True,0
786,15516,1,12820,True,0
787,12227,1,13800,True,0
788,4175,4,8602,True,0
789,24042,1,5537,True,0
790,19211,0,4744,True,0
791,31371,0,7474,True,0
792,28947,4,15200,True,0
793,18660,6,21000,True,0
794,15472,0,25385,True,0
795,12507,0,13404,True,0
796,26342,1,17895,True,0
797,2152,1,8496,True,0
798,39760,0,574,True,0
799,1678,7,36781,True,0
800,35412,5,11510,True,0
801,2085,6,10383,True,0
802,14202,1,14201,True,0
803,1043,1,14631,True,0
804,40806,0,6850,True,0
805,40503,0,9914,True,0
806,32387,0,8811,True,0
807,14770,1,14307,True,0
808,32716,1,17183,True,0
809,35390,1,3256,True,0
810,4482,4,9719,True,0
811,20428,0,3527,True,0
812,24660,4,23613,True,0
813,30409,2,35441,True,0
814,11083,1,5302,True,0
815,23196,1,10129,True,0
816,1066,1,29752,True,0
817,40807,0,3538,True,0
818,6768,6,24640,True,0
819,2869,1,15125,True,0
820,20852,1,6690,True,0
821,9588,0,1406,True,0
822,18159,0,17493,True,0
823,21497,1,33875,True,0
824,20938,1,22485,True,0
825,13056,6,39139,True,0
826,23942,0,26928,True,0
827,28004,0,6478,True,0
828,4747,0,22951,True,0
829,20860,5,2566,True,0
830,19429,0,239,True,0
831,20768,0,17402,True,0
832,8572,0,5856,True,0
833,10160,0,15134,True,0
834,17380,1,15779,True,0
835,27964,0,16186,True,0
836,1328,0,608,True,0
837,26071,1,9303,True,0
838,38768,0,29318,True,0
839,36229,0,18254,True,0
840,2736,4,35146,True,0
841,1019,4,596,True,0
842,23239,1,15927,True,0
843,21996,6,11995,True,0
844,25766,0,22616,True,0
845,9455,0,23399,True,0
846,23000,6,39446,True,0
847,122,1,7516,True,0
848,11412,1,19152,True,0
849,8803,1,27429,True,0
850,15261,0,14295,True,0
851,25268,4,21905,True,0
852,15504,1,8591,True,0
853,15601,10,15600,True,0
854,34363,5,8522,True,0
855,33641,0,19894,True,0
856,33826,1,19127,True,0
857,39523,0,2723,True,0
858,28671,0,7444,True,0
859,40808,0,40809,True,0
860,26933,0,1475,True,0
861,33440,2,121,True,0
862,2245,1,2244,True,0
863,35848,0,18654,True,0
864,29185,6,40731,True,0
865,3467,1,3466,True,0
866,36622,2,2580,True,0
867,15345,5,4450,True,0
868,7117,1,8643,True,0
869,13829,3,25284,True,0
870,32624,6,26608,True,0
871,2269,1,2268,True,0
872,30613,0,6961,True,0
873,2956,4,29945,True,0
874,40706,0,10059,True,0
875,3866,4,24189,True,0
876,9119,0,21826,True,0
877,18389,3,999,True,0
878,35808,1,32154,True,0
879,37756,4,40810,True,0
880,20583,1,27612,True,0
881,1020,0,3141,True,0
882,6564,0,11337,True,0
883,23511,0,15656,True,0
884,5394,1,2601,True,0
885,2004,1,24164,True,0
886,25774,1,12289,True,0
887,24676,0,24224,True,0
888,23848,1,8714,True,0
889,17814,4,3175,True,0
890,34670,0,239,True,0
891,17465,1,17464,True,0
892,22570,1,22569,True,0
893,4722,0,2807,True,0
894,23700,1,24343,True,0
895,387,1,20784,True,0
896,9573,6,3123,True,0
897,6067,1,28605,True,0
898,8474,4,17327,True,0
899,30941,1,3753,True,0
900,11546,0,4442,True,0
901,6865,4,2298,True,0
902,19380,0,26217,True,0
903,15639,1,207,True,0
904,2872,0,17555,True,0
905,40811,0,2664,True,0
906,35435,0,12605,True,0
907,29862,1,29861,True,0
908,31789,0,494,True,0
909,22923,0,28916,True,0
910,27985,1,27484,True,0
911,29410,0,16944,True,0
912,11888,0,36918,True,0
913,37558,2,741,True,0
914,10443,2,121,True,0
915,22157,3,1791,True,0
916,8471,1,6302,True,0
917,32069,0,19823,True,0
918,38790,0,13,True,0
919,19437,1,22294,True,0
920,25022,1,32013,True,0
921,39553,0,4628,True,0
922,11144,1,2617,True,0
923,38399,1,1022,True,0
924,10536,1,36694,True,0
925,40178,1,1578,True,0
926,22410,1,37961,True,0
927,15647,4,32971,True,0
928,11251,1,13752,True,0
929,1708,0,8438,True,0
930,6124,1,5907,True,0
931,5826,1,10722,True,0
932,14233,0,2918,True,0
933,21697,0,2070,True,0
934,6530,1,22543,True,0
935,1650,1,16302,True,0
936,21935,1,23297,True,0
937,28875,3,5192,True,0
938,5178,1,14819,True,0
939,27341,1,31627,True,0
940,912,0,7047,True,0
941,40812,0,17281,True,0
942,9906,1,36905,True,0
943,6743,0,8355,True,0
944,35277,1,27784,True,0
945,5869,1,26782,True,0
946,40813,0,19386,True,0
947,38378,1,22534,True,0
948,31576,0,30844,True,0
949,6768,6,10205,True,0
950,11177,1,37094,True,0
951,7045,1,2382,True,0
952,21977,5,16419,True,0
953,3364,1,3363,True,0
954,29042,2,121,True,0
955,3528,0,10834,True,0
956,31426,1,2604,True,0
957,17960,4,24312,True,0
958,27223,1,20426,True,0
959,24636,1,6535,True,0
960,19679,0,5394,True,0
961,23949,5,212,True,0
962,27657,5,828,True,0
963,1410,1,24564,True,0
964,40814,0,608,True,0
965,3066,0,8076,True,0
966,18215,1,1414,True,0
967,6633,7,40129,True,0
968,10895,1,13973,True,0
969,3239,4,27881,True,0
970,34721,0,178,True,0
971,18904,3,17353,True,0
972,29029,2,121,True,0
973,7935,1,2201,True,0
974,17190,1,757,True,0
975,1415,1,32170,True,0
976,23786,1,2902,True,0
977,2029,1,18094,True,0
978,553,1,13871,True,0
979,24179,1,10508,True,0
980,27360,6,36837,True,0
981,31841,0,19545,True,0
982,33840,0,1754,True,0
983,40815,0,39071,True,0
984,23980,0,3787,True,0
985,21289,0,18268,True,0
986,13300,6,14769,True,0
987,29342,0,8978,True,0
988,6890,0,36281,True,0
989,8040,1,21358,True,0
990,10520,0,24854,True,0
991,28943,1,243,True,0
992,20030,0,13734,True,0
993,4563,0,12505,True,0
994,37725,0,23377,True,0
995,26865,1,19204,True,0
996,1583,0,129,True,0
997,20288,6,29915,True,0
998,18855,0,2060,True,0
999,11475,1,13563,True,0
1000,14231,0,7944,True,0
1001,36007,6,17148,True,0
1002,13350,0,29456,True,0
1003,10124,0,25426,True,0
1004,36696,5,9528,True,0
1005,32488,1,204,True,0
